# frequency/[Hz] Re(h+)/[1/Hz] Im(h+)/[1/Hz] Re(hx)/[1/Hz] Im(hx)/[1/Hz]
2.960000000000000000e+02 -5.690931442627158217e-25 4.828130723632279031e-25 -4.612449458301657396e-25 -5.436707320556943330e-25
2.962500000000000000e+02 -5.638108578988522685e-25 4.800980347007000536e-25 -4.586511937731846038e-25 -5.386244149047646072e-25
2.965000000000000000e+02 -5.585698686201487361e-25 4.773722548901208830e-25 -4.560471794391863743e-25 -5.336175500240774992e-25
2.967500000000000000e+02 -5.533701749343539929e-25 4.746363322641508713e-25 -4.534334753875659344e-25 -5.286501359880433271e-25
2.970000000000000000e+02 -5.482117649227238925e-25 4.718908602890564933e-25 -4.508106485733864850e-25 -5.237221614103498457e-25
2.972500000000000000e+02 -5.430946164834478879e-25 4.691364263681896951e-25 -4.481792601596379433e-25 -5.188336051765137842e-25
2.975000000000000000e+02 -5.380186975754016514e-25 4.663736116552619940e-25 -4.455398653388522776e-25 -5.139844366767455418e-25
2.977500000000000000e+02 -5.329839664620157760e-25 4.636029908772182348e-25 -4.428930131638901771e-25 -5.091746160389230770e-25
2.980000000000000000e+02 -5.279903719550062635e-25 4.608251321666349722e-25 -4.402392463878264151e-25 -5.044040943614349300e-25
2.982500000000000000e+02 -5.230378536577374875e-25 4.580405969035192276e-25 -4.375791013128152549e-25 -4.996728139456716999e-25
2.985000000000000000e+02 -5.181263422079755524e-25 4.552499395663589358e-25 -4.349131076477956645e-25 -4.949807085279348250e-25
2.987500000000000000e+02 -5.132557595198739066e-25 4.524537075922671276e-25 -4.322417883748819659e-25 -4.903277035106126999e-25
2.990000000000000000e+02 -5.084260190249270021e-25 4.496524412461040419e-25 -4.295656596243334799e-25 -4.857137161923704791e-25
2.992500000000000000e+02 -5.036370259117174175e-25 4.468466734984072716e-25 -4.268852305579374056e-25 -4.811386559971866106e-25
2.995000000000000000e+02 -4.988886773643041843e-25 4.440369299119519671e-25 -4.242010032606361385e-25 -4.766024247020931113e-25
2.997500000000000000e+02 -4.941808627990418273e-25 4.412237285367835991e-25 -4.215134726402499804e-25 -4.721049166634141488e-25
3.000000000000000000e+02 -4.895134640996420419e-25 4.384075798135870882e-25 -4.188231263351622622e-25 -4.676460190413280739e-25
3.002500000000000000e+02 -4.848863558503905790e-25 4.355889864851541722e-25 -4.161304446297417899e-25 -4.632256120226657525e-25
3.005000000000000000e+02 -4.802994055672800157e-25 4.327684435158317375e-25 -4.134359003773897504e-25 -4.588435690417182713e-25
3.007500000000000000e+02 -4.757524739270152488e-25 4.299464380187019646e-25 -4.107399589309725782e-25 -4.544997569990120488e-25
3.010000000000000000e+02 -4.712454149936239176e-25 4.271234491904255024e-25 -4.080430780805759937e-25 -4.501940364777965075e-25
3.012500000000000000e+02 -4.667780764426968293e-25 4.242999482533984221e-25 -4.053457079982457944e-25 -4.459262619582673577e-25
3.015000000000000000e+02 -4.623502997830253980e-25 4.214763984051904397e-25 -4.026482911896850013e-25 -4.416962820293027937e-25
3.017500000000000000e+02 -4.579619205755692430e-25 4.186532547749787997e-25 -3.999512624526335069e-25 -4.375039395976492332e-25
3.020000000000000000e+02 -4.536127686496584357e-25 4.158309643868091172e-25 -3.972550488417705231e-25 -4.333490720944662363e-25
3.022500000000000000e+02 -4.493026683163165213e-25 4.130099661295127787e-25 -3.945600696399754431e-25 -4.292315116791193895e-25
3.025000000000000000e+02 -4.450314385786257934e-25 4.101906907330554907e-25 -3.918667363357335547e-25 -4.251510854401478709e-25
3.027500000000000000e+02 -4.407988933390342639e-25 4.073735607511558049e-25 -3.891754526065301615e-25 -4.211076155933115545e-25
3.030000000000000000e+02 -4.366048416035664901e-25 4.045589905499515617e-25 -3.864866143080240511e-25 -4.171009196766786247e-25
3.032500000000000000e+02 -4.324490876828298029e-25 4.017473863025370560e-25 -3.838006094688283456e-25 -4.131308107426528174e-25
3.035000000000000000e+02 -4.283314313897827826e-25 3.989391459891818351e-25 -3.811178182907196571e-25 -4.091970975469071838e-25
3.037500000000000000e+02 -4.242516682341987581e-25 3.961346594030199994e-25 -3.784386131540731421e-25 -4.052995847341605488e-25
3.040000000000000000e+02 -4.202095896137721693e-25 3.933343081610396974e-25 -3.757633586283611351e-25 -4.014380730207466153e-25
3.042500000000000000e+02 -4.162049830018101165e-25 3.905384657202042038e-25 -3.730924114875540534e-25 -3.976123593739215308e-25
3.045000000000000000e+02 -4.122376321315364212e-25 3.877474973984265961e-25 -3.704261207301580757e-25 -3.938222371879341145e-25
3.047500000000000000e+02 -4.083073171768529024e-25 3.849617604003581261e-25 -3.677648276038515753e-25 -3.900674964567124062e-25
3.050000000000000000e+02 -4.044138149296976431e-25 3.821816038476314854e-25 -3.651088656343773017e-25 -3.863479239432993761e-25
3.052500000000000000e+02 -4.005568989737927437e-25 3.794073688135533634e-25 -3.624585606586850766e-25 -3.826633033458386506e-25
3.055000000000000000e+02 -3.967363398549229437e-25 3.766393883619257445e-25 -3.598142308620190540e-25 -3.790134154602465373e-25
3.057500000000000000e+02 -3.929519052476226039e-25 3.738779875899098051e-25 -3.571761868188668002e-25 -3.753980383394529854e-25
3.060000000000000000e+02 -3.892033601183525972e-25 3.711234836746721007e-25 -3.545447315375214127e-25 -3.718169474492889417e-25
3.062500000000000000e+02 -3.854904668850347284e-25 3.683761859237868705e-25 -3.519201605082327073e-25 -3.682699158208940151e-25
3.065000000000000000e+02 -3.818129855731245069e-25 3.656363958290160066e-25 -3.493027617545844487e-25 -3.647567141998174197e-25
3.067500000000000000e+02 -3.781706739680388311e-25 3.629044071235004352e-25 -3.466928158881309147e-25 -3.612771111916361024e-25
3.070000000000000000e+02 -3.745632877640999844e-25 3.601805058420580179e-25 -3.440905961660011702e-25 -3.578308734042456255e-25
3.072500000000000000e+02 -3.709905807098705885e-25 3.574649703845356258e-25 -3.414963685514213685e-25 -3.544177655867022122e-25
3.075000000000000000e+02 -3.674523047500346236e-25 3.547580715819469978e-25 -3.389103917768976645e-25 -3.510375507647660616e-25
3.077500000000000000e+02 -3.639482101637201909e-25 3.520600727653391685e-25 -3.363329174100066129e-25 -3.476899903730448216e-25
3.080000000000000000e+02 -3.604780456993386321e-25 3.493712298371957149e-25 -3.337641899216085547e-25 -3.443748443838092648e-25
3.082500000000000000e+02 -3.570415587059784415e-25 3.466917913452184039e-25 -3.312044467563332428e-25 -3.410918714325176265e-25
3.085000000000000000e+02 -3.536384952613501119e-25 3.440219985583581210e-25 -3.286539184052145564e-25 -3.378408289400448387e-25
3.087500000000000000e+02 -3.502686002963091899e-25 3.413620855449599442e-25 -3.261128284803444026e-25 -3.346214732316428339e-25
3.090000000000000000e+02 -3.469316177160037337e-25 3.387122792528859866e-25 -3.235813937914166379e-25 -3.314335596526765049e-25
3.092500000000000000e+02 -3.436272905176930560e-25 3.360727995914446896e-25 -3.210598244239960736e-25 -3.282768426811788038e-25
3.095000000000000000e+02 -3.403553609052217259e-25 3.334438595150553474e-25 -3.185483238194459396e-25 -3.251510760372112980e-25
3.097500000000000000e+02 -3.371155704002377733e-25 3.308256651084831569e-25 -3.160470888563550197e-25 -3.220560127891139360e-25
3.100000000000000000e+02 -3.339076599501470132e-25 3.282184156735424407e-25 -3.135563099333679896e-25 -3.189914054566368150e-25
3.102500000000000000e+02 -3.307313700329299488e-25 3.256223038170853386e-25 -3.110761710532430889e-25 -3.159570061110749426e-25
3.105000000000000000e+02 -3.275864407587104524e-25 3.230375155402992453e-25 -3.086068499081607768e-25 -3.129525664722994636e-25
3.107500000000000000e+02 -3.244726119683099467e-25 3.204642303290066345e-25 -3.061485179659898646e-25 -3.099778380029091558e-25
3.110000000000000000e+02 -3.213896233286382202e-25 3.179026212450693403e-25 -3.037013405576080115e-25 -3.070325719993603082e-25
3.112500000000000000e+02 -3.183372144251303541e-25 3.153528550186059065e-25 -3.012654769650001590e-25 -3.041165196802738972e-25
3.115000000000000000e+02 -3.153151248511756235e-25 3.128150921410269584e-25 -2.988410805101376128e-25 -3.012294322718700570e-25
3.117500000000000000e+02 -3.123230942946234119e-25 3.102894869587675619e-25 -2.964282986445231157e-25 -2.983710610906090975e-25
3.120000000000000000e+02 -3.093608626213886863e-25 3.077761877676150887e-25 -2.940272730393050251e-25 -2.955411576230623968e-25
3.122500000000000000e+02 -3.064281699562595653e-25 3.052753369075205958e-25 -2.916381396758533316e-25 -2.927394736031103750e-25
3.125000000000000000e+02 -3.035247567608914148e-25 3.027870708578444955e-25 -2.892610289367504518e-25 -2.899657610864520306e-25
3.127500000000000000e+02 -3.006503639090711347e-25 3.003115203329227301e-25 -2.868960656970882932e-25 -2.872197725225072206e-25
3.130000000000000000e+02 -2.978047327593062764e-25 2.978488103778837047e-25 -2.845433694160049175e-25 -2.845012608237633423e-25
3.132500000000000000e+02 -2.949876052247815586e-25 2.953990604646172990e-25 -2.822030542283665339e-25 -2.818099794326062743e-25
3.135000000000000000e+02 -2.921987238407264028e-25 2.929623845878436122e-25 -2.798752290365444043e-25 -2.791456823856789215e-25
3.137500000000000000e+02 -2.894378318292550635e-25 2.905388913612014531e-25 -2.775599976022112171e-25 -2.765081243758245330e-25
3.140000000000000000e+02 -2.867046731617182470e-25 2.881286841132854479e-25 -2.752574586380878248e-25 -2.738970608116530873e-25
3.142500000000000000e+02 -2.839989926186558944e-25 2.857318609835302419e-25 -2.729677058995440543e-25 -2.713122478748160148e-25
3.145000000000000000e+02 -2.813205358473314772e-25 2.833485150179615856e-25 -2.706908282760727385e-25 -2.687534425749700178e-25
3.147500000000000000e+02 -2.786690494169910224e-25 2.809787342646370631e-25 -2.684269098824667524e-25 -2.662204028025677414e-25
3.150000000000000000e+02 -2.760442808717975056e-25 2.786226018688415275e-25 -2.661760301497617758e-25 -2.637128873794274942e-25
3.152500000000000000e+02 -2.734459787815781364e-25 2.762801961678790572e-25 -2.639382639157938988e-25 -2.612306561072137120e-25
3.155000000000000000e+02 -2.708738927903918815e-25 2.739515907854531218e-25 -2.617136815153637120e-25 -2.587734698138344545e-25
3.157500000000000000e+02 -2.683277736629725581e-25 2.716368547255942287e-25 -2.595023488699676677e-25 -2.563410903978103477e-25
3.160000000000000000e+02 -2.658073733290968118e-25 2.693360524660633724e-25 -2.573043275770295805e-25 -2.539332808706601094e-25
3.162500000000000000e+02 -2.633124449259531577e-25 2.670492440511760482e-25 -2.551196749985775795e-25 -2.515498053973771814e-25
3.165000000000000000e+02 -2.608427428385087775e-25 2.647764851840568395e-25 -2.529484443493776234e-25 -2.491904293349930621e-25
3.167500000000000000e+02 -2.583980227379882252e-25 2.625178273182043666e-25 -2.507906847844082346e-25 -2.468549192693372644e-25
3.170000000000000000e+02 -2.559780416184487045e-25 2.602733177484073258e-25 -2.486464414857150671e-25 -2.445430430499786556e-25
3.172500000000000000e+02 -2.535825578315644615e-25 2.580429997009010951e-25 -2.465157557485398830e-25 -2.422545698234558107e-25
3.175000000000000000e+02 -2.512113311195906313e-25 2.558269124228051300e-25 -2.443986650667629205e-25 -2.399892700647686894e-25
3.177500000000000000e+02 -2.488641226466439229e-25 2.536250912707332428e-25 -2.422952032175546043e-25 -2.377469156072615392e-25
3.180000000000000000e+02 -2.465406950282747513e-25 2.514375677986000460e-25 -2.402054003452595111e-25 -2.355272796708742034e-25
3.182500000000000000e+02 -2.442408123593934935e-25 2.492643698445847595e-25 -2.381292830444754434e-25 -2.333301368888208833e-25
3.185000000000000000e+02 -2.419642402406402247e-25 2.471055216171943398e-25 -2.360668744422719120e-25 -2.311552633327816716e-25
3.187500000000000000e+02 -2.397107458031633583e-25 2.449610437804531637e-25 -2.340181942795742022e-25 -2.290024365365746203e-25
3.190000000000000000e+02 -2.374800977319360818e-25 2.428309535381423509e-25 -2.319832589916396911e-25 -2.268714355184303946e-25
3.192500000000000000e+02 -2.352720662875816595e-25 2.407152647171141656e-25 -2.299620817876502947e-25 -2.247620408018425119e-25
3.195000000000000000e+02 -2.330864233268150952e-25 2.386139878496113818e-25 -2.279546727293546474e-25 -2.226740344350960229e-25
3.197500000000000000e+02 -2.309229423214639164e-25 2.365271302546508426e-25 -2.259610388088159408e-25 -2.206072000094384955e-25
3.200000000000000000e+02 -2.287813983762084053e-25 2.344546961183510055e-25 -2.239811840251511796e-25 -2.185613226760278424e-25
3.202500000000000000e+02 -2.266615682449851162e-25 2.323966865732857541e-25 -2.220151094603402362e-25 -2.165361891616028552e-25
3.205000000000000000e+02 -2.245632303461691667e-25 2.303530997767849958e-25 -2.200628133540282493e-25 -2.145315877829877480e-25
3.207500000000000000e+02 -2.224861647765200538e-25 2.283239309882107414e-25 -2.181242911773501597e-25 -2.125473084604142739e-25
3.210000000000000000e+02 -2.204301533239643291e-25 2.263091726451676188e-25 -2.161995357057363756e-25 -2.105831427297341011e-25
3.212500000000000000e+02 -2.183949794792436917e-25 2.243088144386581954e-25 -2.142885370907107743e-25 -2.086388837535460149e-25
3.215000000000000000e+02 -2.163804284464517791e-25 2.223228433871659389e-25 -2.123912829306645995e-25 -2.067143263312624197e-25
3.217500000000000000e+02 -2.143862871525125555e-25 2.203512439096679719e-25 -2.105077583406071735e-25 -2.048092669081639283e-25
3.220000000000000000e+02 -2.124123442556338607e-25 2.183939978975521381e-25 -2.086379460208704657e-25 -2.029235035834756286e-25
3.222500000000000000e+02 -2.104583901527489318e-25 2.164510847854663880e-25 -2.067818263247937361e-25 -2.010568361174759540e-25
3.225000000000000000e+02 -2.085242169860294693e-25 2.145224816210479568e-25 -2.049393773253374221e-25 -1.992090659377188601e-25
3.227500000000000000e+02 -2.066096186484389977e-25 2.126081631335884885e-25 -2.031105748806810504e-25 -1.973799961443391148e-25
3.230000000000000000e+02 -2.047143907884087158e-25 2.107081018015828548e-25 -2.012953926987545012e-25 -1.955694315145193156e-25
3.232500000000000000e+02 -2.028383308136535375e-25 2.088222679191878865e-25 -1.994938024007279969e-25 -1.937771785061353673e-25
3.235000000000000000e+02 -2.009812378941409493e-25 2.069506296615864716e-25 -1.977057735834561296e-25 -1.920030452605927762e-25
3.237500000000000000e+02 -1.991429129642756621e-25 2.050931531492514636e-25 -1.959312738808709922e-25 -1.902468416049136806e-25
3.240000000000000000e+02 -1.973231587243047632e-25 2.032498025111138559e-25 -1.941702690243285920e-25 -1.885083790530792556e-25
3.242500000000000000e+02 -1.955217796409742251e-25 2.014205399466480304e-25 -1.924227229019207595e-25 -1.867874708066569041e-25
3.245000000000000000e+02 -1.937385819474786719e-25 1.996053257868606984e-25 -1.906885976167392148e-25 -1.850839317547522499e-25
3.247500000000000000e+02 -1.919733736427332152e-25 1.978041185541868143e-25 -1.889678535440962222e-25 -1.833975784733134373e-25
3.250000000000000000e+02 -1.902259644899572593e-25 1.960168750213260068e-25 -1.872604493877325511e-25 -1.817282292237783720e-25
3.252500000000000000e+02 -1.884961660146551300e-25 1.942435502689840783e-25 -1.855663422349794543e-25 -1.800757039511453485e-25
3.255000000000000000e+02 -1.867837915019589070e-25 1.924840977425603933e-25 -1.838854876109138534e-25 -1.784398242814347175e-25
3.257500000000000000e+02 -1.850886559934183363e-25 1.907384693077540417e-25 -1.822178395314805127e-25 -1.768204135186221999e-25
3.260000000000000000e+02 -1.834105762832038008e-25 1.890066153051301490e-25 -1.805633505556205758e-25 -1.752172966410114310e-25
3.262500000000000000e+02 -1.817493709137881451e-25 1.872884846036252337e-25 -1.789219718363870422e-25 -1.736303002971086864e-25
3.265000000000000000e+02 -1.801048601711124104e-25 1.855840246530169587e-25 -1.772936531710702112e-25 -1.720592528010045216e-25
3.267500000000000000e+02 -1.784768660792540483e-25 1.838931815353612388e-25 -1.756783430503374093e-25 -1.705039841272803910e-25
3.270000000000000000e+02 -1.768652123946365553e-25 1.822159000153950968e-25 -1.740759887063839713e-25 -1.689643259054765929e-25
3.272500000000000000e+02 -1.752697245997779553e-25 1.805521235899386498e-25 -1.724865361601284885e-25 -1.674401114141203906e-25
3.275000000000000000e+02 -1.736902298966285473e-25 1.789017945362715236e-25 -1.709099302674281041e-25 -1.659311755743610780e-25
3.277500000000000000e+02 -1.721265571994796212e-25 1.772648539595286928e-25 -1.693461147643571322e-25 -1.644373549431956423e-25
3.280000000000000000e+02 -1.705785371275012953e-25 1.756412418391010543e-25 -1.677950323115347888e-25 -1.629584877063398727e-25
3.282500000000000000e+02 -1.690460019968939798e-25 1.740308970740629340e-25 -1.662566245375234103e-25 -1.614944136707304749e-25
3.285000000000000000e+02 -1.675287858127049843e-25 1.724337575276272176e-25 -1.647308320812977558e-25 -1.600449742567072751e-25
